CustomerID,name,category,type,country,category
36362,No Plan Selected,rotate,standard,us,static
342598,No Plan Selected,rotate,standard,us,static
320912,No Plan Selected,rotate,standard,us,static
340407,No Plan Selected,rotate,standard,us,semi-3
340407,No Plan Selected,rotate,standard,us,static
36320,No Plan Selected,rotate,standard,us,rotate
342647,No Plan Selected,rotate,standard,de,static
324559,No Plan Selected,rotate,standard,us,rotate
342717,No Plan Selected,rotate,standard,us,rotate
185007,No Plan Selected,rotate,standard,us,static
342745,No Plan Selected,rotate,standard,us,semi-3
342626,No Plan Selected,rotate,standard,us,rotate
342717,No Plan Selected,rotate,standard,us,static
338300,No Plan Selected,rotate,standard,br,static
266774,No Plan Selected,rotate,standard,de,static
343011,No Plan Selected,rotate,standard,us,static
343060,No Plan Selected,rotate,standard,us,static
343060,No Plan Selected,rotate,standard,de,static
343060,No Plan Selected,rotate,standard,ca,static
343172,No Plan Selected,rotate,standard,us,static
343179,No Plan Selected,rotate,standard,us,semi-3
284414,No Plan Selected,rotate,standard,us,static
336550,No Plan Selected,rotate,standard,ca,static
343214,No Plan Selected,rotate,standard,in,static
343235,No Plan Selected,rotate,standard,us,static
343242,No Plan Selected,rotate,standard,us,static
343256,No Plan Selected,rotate,standard,us,static
343312,No Plan Selected,rotate,standard,us,static
343319,No Plan Selected,rotate,standard,us,static
20850,No Plan Selected,rotate,standard,de,semi-3
343340,No Plan Selected,rotate,standard,br,rotate
343354,No Plan Selected,rotate,standard,vn,static
343354,No Plan Selected,rotate,standard,us,static
343340,No Plan Selected,rotate,standard,br,static
342444,No Plan Selected,rotate,standard,us,static
343368,No Plan Selected,rotate,standard,de,static
287970,No Plan Selected,rotate,standard,us,static
343361,No Plan Selected,rotate,standard,us,static
334562,No Plan Selected,rotate,standard,us,rotate
296216,No Plan Selected,rotate,standard,us,static
294284,No Plan Selected,rotate,standard,us,static
343417,No Plan Selected,rotate,standard,us,static
312043,No Plan Selected,rotate,standard,us,static
343445,No Plan Selected,rotate,standard,us,semi-3
217585,No Plan Selected,rotate,standard,us,static
343375,No Plan Selected,rotate,standard,us,rotate
343466,No Plan Selected,rotate,standard,us,static
333253,No Plan Selected,rotate,standard,de,semi-3
343242,No Plan Selected,rotate,standard,us,shopify
314850,No Plan Selected,rotate,standard,us,static
326897,No Plan Selected,rotate,standard,us,static
332007,No Plan Selected,rotate,standard,us,static
338412,No Plan Selected,rotate,standard,us,static
343697,No Plan Selected,rotate,standard,us,static
343753,No Plan Selected,rotate,standard,us,static
343788,No Plan Selected,rotate,standard,us,static
343802,No Plan Selected,rotate,standard,us,static
256904,No Plan Selected,rotate,standard,us,static
343809,No Plan Selected,rotate,standard,ca,static
343816,No Plan Selected,rotate,standard,us,static
330383,No Plan Selected,rotate,standard,br,rotate
280655,No Plan Selected,rotate,standard,us,rotate
343879,No Plan Selected,rotate,standard,de,semi-3
343893,No Plan Selected,rotate,standard,us,static
90192,No Plan Selected,rotate,standard,in,static
300339,No Plan Selected,rotate,standard,us,static
343900,No Plan Selected,rotate,standard,de,rotate
300339,No Plan Selected,rotate,standard,in,static
185259,No Plan Selected,rotate,standard,us,static
343900,No Plan Selected,rotate,standard,de,semi-3
308634,No Plan Selected,rotate,standard,us,static
341443,No Plan Selected,rotate,standard,us,sneaker
343970,No Plan Selected,rotate,standard,us,static
343963,No Plan Selected,rotate,standard,ca,static
343998,No Plan Selected,rotate,standard,us,static
270197,No Plan Selected,rotate,standard,de,semi-3
270197,No Plan Selected,rotate,standard,de,static
344019,No Plan Selected,rotate,standard,us,sneaker
221806,No Plan Selected,rotate,standard,jp,static
343361,No Plan Selected,rotate,standard,de,static
332007,No Plan Selected,rotate,standard,in,static
332007,No Plan Selected,rotate,standard,gb,static
344061,No Plan Selected,rotate,standard,us,static
344068,No Plan Selected,rotate,standard,us,static
343361,No Plan Selected,rotate,standard,de,semi-3
344096,No Plan Selected,rotate,standard,us,static
291064,No Plan Selected,rotate,standard,us,semi-3
344124,No Plan Selected,rotate,standard,us,semi-3
344131,No Plan Selected,rotate,standard,us,static
344159,No Plan Selected,rotate,standard,us,semi-3
119109,No Plan Selected,rotate,standard,us,rotate
344180,No Plan Selected,rotate,standard,us,static
344187,No Plan Selected,rotate,standard,gb,static
344187,No Plan Selected,rotate,standard,de,static
344187,No Plan Selected,rotate,standard,de,semi-3
344187,No Plan Selected,rotate,standard,au,static
344187,No Plan Selected,rotate,standard,ca,static
344187,No Plan Selected,rotate,standard,us,rotate
344208,No Plan Selected,rotate,standard,jp,static
344243,No Plan Selected,rotate,standard,us,static
344215,No Plan Selected,rotate,standard,us,semi-3
344257,No Plan Selected,rotate,standard,ca,static
343256,No Plan Selected,rotate,standard,us,rotate
344278,No Plan Selected,rotate,standard,ca,static
340806,No Plan Selected,rotate,standard,us,semi-3
344292,No Plan Selected,rotate,standard,us,static
344306,No Plan Selected,rotate,standard,us,static
344334,No Plan Selected,rotate,standard,ca,static
344334,No Plan Selected,rotate,standard,us,static
344404,No Plan Selected,rotate,standard,us,static
344425,No Plan Selected,rotate,standard,ca,static
344432,No Plan Selected,rotate,standard,us,static
343809,No Plan Selected,rotate,standard,ca,static
344453,No Plan Selected,rotate,standard,de,rotate
344460,No Plan Selected,rotate,standard,us,static
344474,No Plan Selected,rotate,standard,us,static
180926,No Plan Selected,rotate,standard,us,static
238844,No Plan Selected,rotate,standard,de,semi-3
344544,No Plan Selected,rotate,standard,us,static
107013,No Plan Selected,rotate,standard,de,rotate
330383,No Plan Selected,rotate,standard,de,static
344565,No Plan Selected,rotate,standard,ca,static
344215,No Plan Selected,rotate,standard,gb,static
328913,No Plan Selected,rotate,standard,us,static
328241,No Plan Selected,rotate,standard,gb,static
344215,No Plan Selected,rotate,standard,de,semi-3
328241,No Plan Selected,rotate,standard,de,static
333253,No Plan Selected,rotate,standard,us,sneaker
344614,No Plan Selected,rotate,standard,us,static
221806,No Plan Selected,rotate,standard,us,static
344621,No Plan Selected,rotate,standard,ca,static
344649,No Plan Selected,rotate,standard,us,rotate
344670,No Plan Selected,rotate,standard,us,static
344677,No Plan Selected,rotate,standard,br,static
344544,No Plan Selected,rotate,standard,us,shopify
260460,No Plan Selected,rotate,standard,us,static
344712,No Plan Selected,rotate,standard,gb,static
344187,No Plan Selected,rotate,standard,us,static
344187,No Plan Selected,rotate,standard,us,semi-3
344187,No Plan Selected,rotate,standard,br,static
344187,No Plan Selected,rotate,standard,br,semi-3
344733,No Plan Selected,rotate,standard,vn,static
344761,No Plan Selected,rotate,standard,us,static
344740,No Plan Selected,rotate,standard,de,static
344775,No Plan Selected,rotate,standard,jp,static
344628,No Plan Selected,rotate,standard,us,static
344698,No Plan Selected,rotate,standard,us,static
344796,No Plan Selected,rotate,standard,gb,static
344817,No Plan Selected,rotate,standard,us,semi-3
227959,No Plan Selected,rotate,standard,us,static
344845,No Plan Selected,rotate,standard,us,static
344649,No Plan Selected,rotate,standard,us,sneaker
344649,No Plan Selected,rotate,standard,us,shopify
344901,No Plan Selected,rotate,standard,us,static
344929,No Plan Selected,rotate,standard,us,static
340904,No Plan Selected,rotate,standard,us,rotate
310615,No Plan Selected,rotate,standard,us,static
164231,No Plan Selected,rotate,standard,ca,static
169201,No Plan Selected,rotate,standard,br,semi-3
345013,No Plan Selected,rotate,standard,us,semi-3
327296,No Plan Selected,rotate,standard,br,static
327296,No Plan Selected,rotate,standard,in,static
345125,No Plan Selected,rotate,standard,de,semi-3
237675,No Plan Selected,rotate,standard,us,static
345160,No Plan Selected,rotate,standard,us,sneaker
345188,No Plan Selected,rotate,standard,us,static
273242,No Plan Selected,rotate,standard,us,static
145849,No Plan Selected,rotate,standard,br,rotate
4099,No Plan Selected,rotate,standard,de,static
345265,No Plan Selected,rotate,standard,us,semi-3
345293,No Plan Selected,rotate,standard,de,rotate
344852,No Plan Selected,rotate,standard,us,semi-3
345377,No Plan Selected,rotate,standard,gb,static
345426,No Plan Selected,rotate,standard,us,static
345223,No Plan Selected,rotate,standard,us,sneaker
345223,No Plan Selected,rotate,standard,us,shopify
345475,No Plan Selected,rotate,standard,us,static
261566,No Plan Selected,rotate,standard,jp,static
258297,No Plan Selected,rotate,standard,us,semi-3
313492,No Plan Selected,rotate,standard,us,static
345559,No Plan Selected,rotate,standard,us,semi-3
345566,No Plan Selected,rotate,standard,us,static
345559,No Plan Selected,rotate,standard,us,static
345580,No Plan Selected,rotate,standard,de,semi-3
345587,No Plan Selected,rotate,standard,us,sneaker
335325,No Plan Selected,rotate,standard,us,semi-3
328906,No Plan Selected,rotate,standard,us,static
17735,No Plan Selected,rotate,standard,us,static
345650,No Plan Selected,rotate,standard,us,rotate
344712,No Plan Selected,rotate,standard,de,static
345650,No Plan Selected,rotate,standard,us,semi-3
345734,No Plan Selected,rotate,standard,us,static
345657,No Plan Selected,rotate,standard,us,static
345657,No Plan Selected,rotate,standard,in,static
212244,No Plan Selected,rotate,standard,de,rotate
46568,No Plan Selected,rotate,standard,ca,static
219762,No Plan Selected,rotate,standard,gb,static
345762,No Plan Selected,rotate,standard,br,static
46568,No Plan Selected,rotate,standard,in,static
345783,No Plan Selected,rotate,standard,us,static
310615,No Plan Selected,rotate,standard,us,static
345797,No Plan Selected,rotate,standard,us,static
345832,No Plan Selected,rotate,standard,us,static
345881,No Plan Selected,rotate,standard,us,static
314367,No Plan Selected,rotate,standard,us,static
345937,No Plan Selected,rotate,standard,us,static
345944,No Plan Selected,rotate,standard,us,rotate
212048,No Plan Selected,rotate,standard,us,static
332700,No Plan Selected,rotate,standard,us,semi-3
180149,No Plan Selected,rotate,standard,us,rotate
336760,No Plan Selected,rotate,standard,us,rotate
336760,No Plan Selected,rotate,standard,us,semi-3
31476,No Plan Selected,rotate,standard,us,semi-3
31476,No Plan Selected,rotate,standard,us,static
342199,No Plan Selected,rotate,standard,us,rotate
346119,No Plan Selected,rotate,standard,ca,static
346119,No Plan Selected,rotate,standard,us,static
310881,No Plan Selected,rotate,standard,us,static
346133,No Plan Selected,rotate,standard,au,static
310881,No Plan Selected,rotate,standard,de,static
183565,No Plan Selected,rotate,standard,us,rotate
346154,No Plan Selected,rotate,standard,us,rotate
322081,No Plan Selected,rotate,standard,us,static
346161,No Plan Selected,rotate,standard,us,semi-3
346133,No Plan Selected,rotate,standard,gb,static
346238,No Plan Selected,rotate,standard,us,rotate
346161,No Plan Selected,rotate,standard,us,static
346287,No Plan Selected,rotate,standard,us,static
346294,No Plan Selected,rotate,standard,gb,static
346322,No Plan Selected,rotate,standard,de,semi-3
346357,No Plan Selected,rotate,standard,de,static
154998,No Plan Selected,rotate,standard,de,semi-3
346364,No Plan Selected,rotate,standard,de,rotate
154998,No Plan Selected,rotate,standard,gb,static
310881,No Plan Selected,rotate,standard,us,static
142251,No Plan Selected,rotate,standard,de,semi-3
346413,No Plan Selected,rotate,standard,us,semi-3
346476,No Plan Selected,rotate,standard,de,rotate
345223,No Plan Selected,rotate,standard,de,static
342052,No Plan Selected,rotate,standard,us,semi-3
342052,No Plan Selected,rotate,standard,de,semi-3
325301,No Plan Selected,rotate,standard,ca,static
346532,No Plan Selected,rotate,standard,vn,static
243961,No Plan Selected,rotate,standard,us,sneaker
154998,No Plan Selected,rotate,standard,vn,static
154998,No Plan Selected,rotate,standard,ca,static
257457,No Plan Selected,rotate,standard,de,static
154998,No Plan Selected,rotate,standard,au,static
346609,No Plan Selected,rotate,standard,us,static
212244,No Plan Selected,rotate,standard,de,semi-3
346665,No Plan Selected,rotate,standard,us,static
346644,No Plan Selected,rotate,standard,us,rotate
270127,No Plan Selected,rotate,standard,us,semi-3
186197,No Plan Selected,rotate,standard,br,semi-3
346644,No Plan Selected,rotate,standard,us,static
346644,No Plan Selected,rotate,standard,de,semi-3
341212,No Plan Selected,rotate,standard,ca,static
346721,No Plan Selected,rotate,standard,us,shopify
346721,No Plan Selected,rotate,standard,us,static
346742,No Plan Selected,rotate,standard,us,static
346798,No Plan Selected,rotate,standard,us,semi-3
346413,No Plan Selected,rotate,standard,us,static
230220,No Plan Selected,rotate,standard,vn,static
346854,No Plan Selected,rotate,standard,ca,static
346868,No Plan Selected,rotate,standard,us,semi-3
339826,No Plan Selected,rotate,standard,us,semi-3
328339,No Plan Selected,rotate,standard,gb,static
328339,No Plan Selected,rotate,standard,de,static
346917,No Plan Selected,rotate,standard,us,sneaker
346938,No Plan Selected,rotate,standard,us,static
302726,No Plan Selected,rotate,standard,ca,static
184461,No Plan Selected,rotate,standard,us,static
347001,No Plan Selected,rotate,standard,us,static
347008,No Plan Selected,rotate,standard,us,static
347029,No Plan Selected,rotate,standard,us,static
347043,No Plan Selected,rotate,standard,us,rotate
344159,No Plan Selected,rotate,standard,us,static
347078,No Plan Selected,rotate,standard,us,semi-3
42312,No Plan Selected,rotate,standard,us,static
344453,No Plan Selected,rotate,standard,us,rotate
266438,No Plan Selected,rotate,standard,us,static
347183,No Plan Selected,rotate,standard,gb,static
118815,No Plan Selected,rotate,standard,us,static
118815,No Plan Selected,rotate,standard,de,static
118815,No Plan Selected,rotate,standard,gb,static
347232,No Plan Selected,rotate,standard,us,static
286780,No Plan Selected,rotate,standard,ca,static
347295,No Plan Selected,rotate,standard,us,static
336333,No Plan Selected,rotate,standard,us,static
347323,No Plan Selected,rotate,standard,de,static
60204,No Plan Selected,rotate,standard,de,semi-3
347365,No Plan Selected,rotate,standard,us,static
347379,No Plan Selected,rotate,standard,us,static
259942,No Plan Selected,rotate,standard,gb,static
259942,No Plan Selected,rotate,standard,de,static
271198,No Plan Selected,rotate,standard,us,rotate
294543,No Plan Selected,rotate,standard,us,static
347463,No Plan Selected,rotate,standard,us,static
314591,No Plan Selected,rotate,standard,us,static
347484,No Plan Selected,rotate,standard,us,static
330383,No Plan Selected,rotate,standard,br,rotate
335290,No Plan Selected,rotate,standard,us,rotate
330383,No Plan Selected,rotate,standard,in,static
347078,No Plan Selected,rotate,standard,us,static
200841,No Plan Selected,rotate,standard,de,static
347596,No Plan Selected,rotate,standard,us,static
347596,No Plan Selected,rotate,standard,us,semi-3
347610,No Plan Selected,rotate,standard,us,static
347617,No Plan Selected,rotate,standard,us,static
112480,No Plan Selected,rotate,standard,ca,static
339826,No Plan Selected,rotate,standard,us,rotate
347652,No Plan Selected,rotate,standard,us,rotate
347736,No Plan Selected,rotate,standard,us,static
302054,No Plan Selected,rotate,standard,us,static
347743,No Plan Selected,rotate,standard,ca,static
347764,No Plan Selected,rotate,standard,us,static
347848,No Plan Selected,rotate,standard,us,semi-3
325868,No Plan Selected,rotate,standard,us,static
347295,No Plan Selected,rotate,standard,us,semi-3
347869,No Plan Selected,rotate,standard,us,semi-3
46568,No Plan Selected,rotate,standard,de,semi-3
339196,No Plan Selected,rotate,standard,us,semi-3
348009,No Plan Selected,rotate,standard,us,static
348058,No Plan Selected,rotate,standard,us,rotate
348093,No Plan Selected,rotate,standard,us,static
311420,No Plan Selected,rotate,standard,us,rotate
337866,No Plan Selected,rotate,standard,de,semi-3
348114,No Plan Selected,rotate,standard,br,static
270547,No Plan Selected,rotate,standard,us,shopify
347603,No Plan Selected,rotate,standard,us,static
348135,No Plan Selected,rotate,standard,us,static
331797,No Plan Selected,rotate,standard,us,static
314864,No Plan Selected,rotate,standard,us,rotate
348205,No Plan Selected,rotate,standard,us,semi-3
344712,No Plan Selected,rotate,standard,jp,static
185007,No Plan Selected,rotate,standard,de,static
348310,No Plan Selected,rotate,standard,us,static
340288,No Plan Selected,rotate,standard,br,semi-3
21193,No Plan Selected,rotate,standard,us,semi-3
217263,No Plan Selected,rotate,standard,us,static
248595,No Plan Selected,rotate,standard,us,rotate
340288,No Plan Selected,rotate,standard,us,semi-3
348443,No Plan Selected,rotate,standard,us,semi-3
348450,No Plan Selected,rotate,standard,gb,static
326806,No Plan Selected,rotate,standard,jp,static
321395,No Plan Selected,rotate,standard,us,static
348310,No Plan Selected,rotate,standard,in,static
331797,No Plan Selected,rotate,standard,au,static
270547,No Plan Selected,rotate,standard,us,static
340288,No Plan Selected,rotate,standard,us,rotate
309782,No Plan Selected,rotate,standard,us,static
183369,No Plan Selected,rotate,standard,us,static
348576,No Plan Selected,rotate,standard,us,rotate
348597,No Plan Selected,rotate,standard,us,semi-3
348576,No Plan Selected,rotate,standard,us,static
320275,No Plan Selected,rotate,standard,us,semi-3
234784,No Plan Selected,rotate,standard,us,static
318798,No Plan Selected,rotate,standard,us,rotate
313408,No Plan Selected,rotate,standard,au,static
344712,No Plan Selected,rotate,standard,de,semi-3
348751,No Plan Selected,rotate,standard,us,static
323530,No Plan Selected,rotate,standard,de,rotate
346133,No Plan Selected,rotate,standard,de,static
340288,No Plan Selected,rotate,standard,br,rotate
348835,No Plan Selected,rotate,standard,ca,static
348849,No Plan Selected,rotate,standard,us,static
348877,No Plan Selected,rotate,standard,gb,static
348905,No Plan Selected,rotate,standard,us,static
348926,No Plan Selected,rotate,standard,us,static
347568,No Plan Selected,rotate,standard,us,static
331433,No Plan Selected,rotate,standard,us,static
348954,No Plan Selected,rotate,standard,us,static
348968,No Plan Selected,rotate,standard,us,rotate
348947,No Plan Selected,rotate,standard,us,semi-3
348947,No Plan Selected,rotate,standard,br,static
323530,No Plan Selected,rotate,standard,ca,static
348982,No Plan Selected,rotate,standard,us,static
333589,No Plan Selected,rotate,standard,de,semi-3
46568,No Plan Selected,rotate,standard,us,static
348786,No Plan Selected,rotate,standard,us,static
349094,No Plan Selected,rotate,standard,us,static
349108,No Plan Selected,rotate,standard,us,static
349115,No Plan Selected,rotate,standard,us,rotate
349143,No Plan Selected,rotate,standard,de,static
349157,No Plan Selected,rotate,standard,us,semi-3
349297,No Plan Selected,rotate,standard,us,static
349374,No Plan Selected,rotate,standard,jp,static
349374,No Plan Selected,rotate,standard,au,static
349416,No Plan Selected,rotate,standard,us,rotate
349416,No Plan Selected,rotate,standard,us,static
335290,No Plan Selected,rotate,standard,gb,static
349465,No Plan Selected,rotate,standard,de,static
349563,No Plan Selected,rotate,standard,us,static
349647,No Plan Selected,rotate,standard,us,static
349654,No Plan Selected,rotate,standard,us,semi-3
349668,No Plan Selected,rotate,standard,us,semi-3
349668,No Plan Selected,rotate,standard,de,semi-3
349710,No Plan Selected,rotate,standard,au,static
349717,No Plan Selected,rotate,standard,us,static
349640,No Plan Selected,rotate,standard,us,static
349787,No Plan Selected,rotate,standard,gb,static
135181,No Plan Selected,rotate,standard,us,static
336998,No Plan Selected,rotate,standard,jp,static
349822,No Plan Selected,rotate,standard,us,rotate
349871,No Plan Selected,rotate,standard,de,static
349878,No Plan Selected,rotate,standard,us,static
349892,No Plan Selected,rotate,standard,us,rotate
349892,No Plan Selected,rotate,standard,de,rotate
320912,No Plan Selected,rotate,standard,us,semi-3
340288,No Plan Selected,rotate,standard,us,rotate
150469,No Plan Selected,rotate,standard,us,semi-3
350004,No Plan Selected,rotate,standard,gb,static
286738,No Plan Selected,rotate,standard,us,semi-3
270645,No Plan Selected,rotate,standard,us,semi-3
9615,No Plan Selected,rotate,standard,us,semi-3
349752,No Plan Selected,rotate,standard,jp,static
350095,No Plan Selected,rotate,standard,jp,static
290826,No Plan Selected,rotate,standard,ca,static
347078,No Plan Selected,rotate,standard,us,static
322452,No Plan Selected,rotate,standard,us,static
350193,No Plan Selected,rotate,standard,us,static
350263,No Plan Selected,rotate,standard,us,semi-3
50411,No Plan Selected,rotate,standard,us,sneaker
350333,No Plan Selected,rotate,standard,jp,static
350347,No Plan Selected,rotate,standard,us,static
350354,No Plan Selected,rotate,standard,br,static
178728,No Plan Selected,rotate,standard,in,static
350354,No Plan Selected,rotate,standard,br,semi-3
350466,No Plan Selected,rotate,standard,au,static
48885,No Plan Selected,rotate,standard,us,sneaker
350508,No Plan Selected,rotate,standard,us,static
178728,No Plan Selected,rotate,standard,us,static
350536,No Plan Selected,rotate,standard,us,semi-3
347869,No Plan Selected,rotate,standard,us,rotate
299681,No Plan Selected,rotate,standard,us,semi-3
350634,No Plan Selected,rotate,standard,de,static
186197,No Plan Selected,rotate,standard,br,static
350487,No Plan Selected,rotate,standard,br,static
350683,No Plan Selected,rotate,standard,gb,static
350683,No Plan Selected,rotate,standard,us,semi-3
350711,No Plan Selected,rotate,standard,us,static
174605,No Plan Selected,rotate,standard,de,rotate
350837,No Plan Selected,rotate,standard,us,static
350529,No Plan Selected,rotate,standard,us,semi-3
350893,No Plan Selected,rotate,standard,jp,static
348751,No Plan Selected,rotate,standard,us,static
336998,No Plan Selected,rotate,standard,us,static
50411,No Plan Selected,rotate,standard,us,sneaker
346798,No Plan Selected,rotate,standard,us,semi-3
346798,No Plan Selected,rotate,standard,de,semi-3
350424,No Plan Selected,rotate,standard,us,static
350529,No Plan Selected,rotate,standard,us,shopify
351201,No Plan Selected,rotate,standard,us,rotate
351208,No Plan Selected,rotate,standard,us,static
351215,No Plan Selected,rotate,standard,us,static
351229,No Plan Selected,rotate,standard,us,static
351264,No Plan Selected,rotate,standard,us,rotate
342059,No Plan Selected,rotate,standard,us,semi-3
331755,No Plan Selected,rotate,standard,us,semi-3
50740,No Plan Selected,rotate,standard,us,sneaker
272213,No Plan Selected,rotate,standard,us,static
351467,No Plan Selected,rotate,standard,gb,static
185007,No Plan Selected,rotate,standard,us,static
351474,No Plan Selected,rotate,standard,us,static
351523,No Plan Selected,rotate,standard,us,semi-3
351523,No Plan Selected,rotate,standard,us,static
351537,No Plan Selected,rotate,standard,ca,static
351558,No Plan Selected,rotate,standard,us,static
348849,No Plan Selected,rotate,standard,de,static
351579,No Plan Selected,rotate,standard,in,static
351614,No Plan Selected,rotate,standard,us,static
351656,No Plan Selected,rotate,standard,gb,static
351733,No Plan Selected,rotate,standard,us,sneaker
351740,No Plan Selected,rotate,standard,us,semi-3
294578,No Plan Selected,rotate,standard,us,semi-3
344817,No Plan Selected,rotate,standard,us,semi-3
351817,No Plan Selected,rotate,standard,us,static
336998,No Plan Selected,rotate,standard,au,static
351894,No Plan Selected,rotate,standard,gb,static
351950,No Plan Selected,rotate,standard,de,semi-3
351978,No Plan Selected,rotate,standard,de,rotate
351985,No Plan Selected,rotate,standard,de,static
351817,No Plan Selected,rotate,standard,us,rotate
352027,No Plan Selected,rotate,standard,br,static
228806,No Plan Selected,rotate,standard,br,semi-3
228806,No Plan Selected,rotate,standard,br,rotate
173765,No Plan Selected,rotate,standard,br,static
352034,No Plan Selected,rotate,standard,au,static
351950,No Plan Selected,rotate,standard,us,semi-3
351656,No Plan Selected,rotate,standard,us,static
351656,No Plan Selected,rotate,standard,gb,static
351656,No Plan Selected,rotate,standard,de,static
342199,No Plan Selected,rotate,standard,us,static
352160,No Plan Selected,rotate,standard,us,rotate
352195,No Plan Selected,rotate,standard,jp,static
352209,No Plan Selected,rotate,standard,us,static
294284,No Plan Selected,rotate,standard,us,static
320492,No Plan Selected,rotate,standard,us,semi-3
334744,No Plan Selected,rotate,standard,us,static
325399,No Plan Selected,rotate,standard,br,static
62619,No Plan Selected,rotate,standard,us,semi-3
352314,No Plan Selected,rotate,standard,us,rotate
352349,No Plan Selected,rotate,standard,us,rotate
344243,No Plan Selected,rotate,standard,us,static
352447,No Plan Selected,rotate,standard,au,static
352461,No Plan Selected,rotate,standard,us,static
350389,No Plan Selected,rotate,standard,us,static
352510,No Plan Selected,rotate,standard,vn,static
352517,No Plan Selected,rotate,standard,us,rotate
342710,No Plan Selected,rotate,standard,us,static
352545,No Plan Selected,rotate,standard,us,static
352587,No Plan Selected,rotate,standard,vn,static
320912,No Plan Selected,rotate,standard,us,semi-3
352468,No Plan Selected,rotate,standard,jp,static
336760,No Plan Selected,rotate,standard,de,rotate
165631,No Plan Selected,rotate,standard,us,static
336760,No Plan Selected,rotate,standard,us,rotate
351215,No Plan Selected,rotate,standard,us,semi-3
352706,No Plan Selected,rotate,standard,us,static
352713,No Plan Selected,rotate,standard,br,static
352706,No Plan Selected,rotate,standard,de,static
351978,No Plan Selected,rotate,standard,de,static
352748,No Plan Selected,rotate,standard,us,rotate
352762,No Plan Selected,rotate,standard,us,static
352608,No Plan Selected,rotate,standard,us,static
352867,No Plan Selected,rotate,standard,jp,static
350298,No Plan Selected,rotate,standard,jp,static
350298,No Plan Selected,rotate,standard,us,static
352930,No Plan Selected,rotate,standard,gb,static
352930,No Plan Selected,rotate,standard,us,rotate
346413,No Plan Selected,rotate,standard,us,rotate
352958,No Plan Selected,rotate,standard,br,static
353056,No Plan Selected,rotate,standard,us,static
353077,No Plan Selected,rotate,standard,us,semi-3
353084,No Plan Selected,rotate,standard,us,static
353168,No Plan Selected,rotate,standard,jp,static
353196,No Plan Selected,rotate,standard,us,sneaker
347106,No Plan Selected,rotate,standard,us,static
353217,No Plan Selected,rotate,standard,de,rotate
308445,No Plan Selected,rotate,standard,de,semi-3
350683,No Plan Selected,rotate,standard,us,rotate
353273,No Plan Selected,rotate,standard,us,static
337194,No Plan Selected,rotate,standard,us,rotate
170727,No Plan Selected,rotate,standard,us,static
294543,No Plan Selected,rotate,standard,us,semi-3
353420,No Plan Selected,rotate,standard,au,static
353434,No Plan Selected,rotate,standard,us,static
105928,No Plan Selected,rotate,standard,us,sneaker
234784,No Plan Selected,rotate,standard,de,static
353567,No Plan Selected,rotate,standard,de,semi-3
353574,No Plan Selected,rotate,standard,gb,static
351467,No Plan Selected,rotate,standard,de,static
212650,No Plan Selected,rotate,standard,us,rotate
353651,No Plan Selected,rotate,standard,de,static
211761,No Plan Selected,rotate,standard,de,rotate
353728,No Plan Selected,rotate,standard,us,semi-3
353784,No Plan Selected,rotate,standard,us,static
302656,No Plan Selected,rotate,standard,jp,static
272801,No Plan Selected,rotate,standard,us,rotate
328724,No Plan Selected,rotate,standard,us,rotate
354001,No Plan Selected,rotate,standard,us,static
147074,No Plan Selected,rotate,standard,de,static
354029,No Plan Selected,rotate,standard,jp,static
354050,No Plan Selected,rotate,standard,jp,static
354050,No Plan Selected,rotate,standard,us,static
354078,No Plan Selected,rotate,standard,us,rotate
354092,No Plan Selected,rotate,standard,us,semi-3
345125,No Plan Selected,rotate,standard,us,semi-3
149769,No Plan Selected,rotate,standard,us,rotate
354134,No Plan Selected,rotate,standard,br,static
354204,No Plan Selected,rotate,standard,gb,static
354225,No Plan Selected,rotate,standard,us,rotate
354232,No Plan Selected,rotate,standard,us,semi-3
354260,No Plan Selected,rotate,standard,us,rotate
354281,No Plan Selected,rotate,standard,us,static
286500,No Plan Selected,rotate,standard,gb,static
345013,No Plan Selected,rotate,standard,au,static
354127,No Plan Selected,rotate,standard,us,rotate
354127,No Plan Selected,rotate,standard,us,semi-3
341450,No Plan Selected,rotate,standard,us,static
299919,No Plan Selected,rotate,standard,de,static
181850,No Plan Selected,rotate,standard,us,rotate
304952,No Plan Selected,rotate,standard,de,rotate
330719,No Plan Selected,rotate,standard,de,static
354127,No Plan Selected,rotate,standard,us,static
318903,No Plan Selected,rotate,standard,br,static
195374,No Plan Selected,rotate,standard,br,static
354498,No Plan Selected,rotate,standard,us,static
354512,No Plan Selected,rotate,standard,us,static
354547,No Plan Selected,rotate,standard,de,static
354302,No Plan Selected,rotate,standard,br,static
354554,No Plan Selected,rotate,standard,br,static
15621,No Plan Selected,rotate,standard,us,rotate
46568,No Plan Selected,rotate,standard,us,semi-3
354624,No Plan Selected,rotate,standard,br,static
294235,No Plan Selected,rotate,standard,us,rotate
354673,No Plan Selected,rotate,standard,us,static
354575,No Plan Selected,rotate,standard,us,static
334338,No Plan Selected,rotate,standard,vn,static
354792,No Plan Selected,rotate,standard,us,static
353028,No Plan Selected,rotate,standard,us,static
354813,No Plan Selected,rotate,standard,us,rotate
354869,No Plan Selected,rotate,standard,us,sneaker
354848,No Plan Selected,rotate,standard,us,rotate
350893,No Plan Selected,rotate,standard,us,static
321486,No Plan Selected,rotate,standard,us,semi-3
